Date,Close,High,Low,Open,Volume
2024-04-26,3535.76171875,3587.0676210226866,3518.366690485543,3567.0354969857567,2039178
2024-04-29,3580.960693359375,3587.9927979834483,3533.772176573303,3551.167204410655,1110693
2024-04-30,3535.113525390625,3591.6473055453566,3525.259543795404,3582.62597206714,2203078
2024-05-02,3574.576416015625,3581.7935283890847,3495.6975726397995,3495.6975726397995,2491044
2024-05-03,3556.162841796875,3602.611318082779,3513.785892291329,3599.418973627607,2962234
2024-05-06,3628.010009765625,3645.497426154816,3565.0456876480675,3565.0456876480675,2053831
2024-05-07,3681.5830078125,3689.956700971341,3621.02446069492,3637.031589857526,2062112
2024-05-08,3679.732666015625,3686.533454251881,3644.248888132834,3664.974734166066,1247685
2024-05-09,3664.234375,3674.2272820894473,3617.8324260235386,3665.8998971640367,1726486
2024-05-10,3602.88916015625,3676.632958650121,3594.7007007453585,3666.455044025797,1672489
2024-05-13,3652.76123046875,3659.423093323152,3580.7755679293546,3594.191910496532,931326
2024-05-14,3609.643798828125,3650.910708483359,3601.9640540938385,3641.843066239072,1058317
2024-05-15,3590.39794921875,3633.469076951638,3585.8642414130813,3612.696924421978,1115021
2024-05-16,3635.646240234375,3643.614800012092,3582.1034617844925,3626.466275520861,2599399
2024-05-17,3573.343017578125,3653.4008690771816,3569.521767491225,3652.46887905956,2765804
2024-05-21,3560.388427734375,3583.2688295105067,3550.928819517733,3570.081261005668,1908117
2024-05-22,3571.3857421875,3580.006649837613,3557.9185319603234,3574.1817122361854,1311168
2024-05-23,3628.65625,3639.420779503035,3565.3275779741,3579.726777292213,2095742
2024-05-24,3587.69580078125,3619.663105924062,3582.8494978890294,3614.490515490293,1309452
2024-05-27,3585.412109375,3642.5431408365193,3580.099811979568,3592.8213842320465,1841538
2024-05-28,3578.748046875,3606.8010348271855,3569.5214375679907,3595.617155649428,1801993
2024-05-29,3544.963623046875,3587.1361699587314,3541.561950608964,3587.1361699587314,1568095
2024-05-30,3482.0078125,3536.342645636951,3462.762083127553,3520.126111198893,2919230
2024-05-31,3421.288818359375,3494.77632459785,3405.258635054403,3485.642776627702,10956800
2024-06-03,3451.018798828125,3496.406660222387,3444.6345771712745,3478.931850070341,2156773
2024-06-04,3462.3427734375,3490.302472819229,3347.242010982713,3448.3629237466357,3395997
2024-06-05,3491.654052734375,3526.463971871471,3448.363160723964,3463.275001418987,2799670
2024-06-06,3569.89404296875,3578.7479470708918,3487.040231385456,3523.853832652254,4328036
2024-06-07,3629.12255859375,3648.7409943773578,3576.3254140192635,3576.3254140192635,4552445
2024-06-10,3596.269775390625,3640.259657979909,3580.6122978489143,3630.101057972248,1734661
2024-06-11,3590.11865234375,3616.0744364710417,3579.7734726681783,3583.5014325459897,1419898
2024-06-12,3571.059326171875,3628.7029976160975,3567.145013751887,3610.901897932011,2177001
2024-06-13,3614.397216796875,3625.4413901955454,3590.0257673607302,3594.49936522614,1932323
2024-06-14,3571.43212890625,3624.508910984573,3567.657524106183,3624.508910984573,1860730
2024-06-18,3555.635009765625,3580.7054488326035,3536.9485654428177,3565.8402543844654,1774045
2024-06-19,3543.146240234375,3573.109854433855,3534.9913279582247,3567.3313345631773,1509050
2024-06-20,3529.678955078125,3550.835081537341,3522.968672913241,3537.833867179764,2846526
2024-06-21,3551.580810546875,3614.070784112236,3539.7445833273214,3566.725647697406,4642195
2024-06-24,3557.218994140625,3594.684941542304,3533.4532523699927,3549.716430152774,1702154
2024-06-25,3577.39697265625,3585.97123515531,3534.9447826173177,3557.4058326486897,1338808
2024-06-26,3593.61376953125,3603.958722115837,3579.7736268740387,3583.035591907639,1639845
2024-06-27,3666.588134765625,3673.904346815911,3558.4308841597035,3570.453463381977,4526556
2024-06-28,3638.628662109375,3690.6803945471183,3632.757307147346,3651.350462112552,2731571
2024-07-01,3707.642333984375,3729.54409757546,3619.8489271393455,3619.8489271393455,2658723
2024-07-02,3744.17626953125,3749.768209134794,3711.696556855965,3721.995091133145,2307449
2024-07-03,3695.5732421875,3752.28492308604,3686.020344959728,3746.599693233403,1821198
2024-07-04,3747.485107421875,3772.0897796971713,3711.277432806852,3727.820255141,2518001
2024-07-05,3738.957275390625,3752.890479443789,3716.775869378986,3737.279647996423,1668616
2024-07-08,3721.622314453125,3757.084578430972,3707.5027573776674,3748.463671181239,1758882
2024-07-09,3714.4462890625,3734.43742983052,3704.7536837012262,3713.980294044427,1305801
2024-07-10,3643.288330078125,3731.035318178022,3636.6246931184464,3712.768224604405,2669716
2024-07-11,3656.848876953125,3709.319956009016,3630.6600961977383,3663.652449012925,4872189
2024-07-12,3899.39990234375,3914.3117429549034,3701.212084199175,3709.320352024162,13509164
2024-07-15,3885.65283203125,3951.637541017052,3874.3287896416814,3947.630166106164,4848030
2024-07-16,3894.27392578125,3909.278601216812,3863.005387207523,3888.2624080539726,2029521
2024-07-18,4022.048583984375,4030.8560700279218,3877.077745969053,3877.077745969053,5613364
2024-07-19,4019.106689453125,4071.746392777355,4003.086029171015,4033.11900855646,3903354
2024-07-22,4005.047607421875,4035.501137025455,3984.169161970746,4016.818045996283,1896386
2024-07-23,4019.06005859375,4074.502224282176,3985.383512221981,4000.9840761992714,2365208
2024-07-24,4022.702880859375,4053.389947908039,3987.0649773324767,4005.187483700336,1809793
2024-07-25,4037.8828125,4057.0329796847886,3992.7633327556937,4012.193563837478,2810342
2024-07-26,4098.9306640625,4131.252506902691,4051.475333101173,4063.5728185417897,3552210
2024-07-29,4092.62451171875,4139.23873164348,4083.18945971872,4124.29225913021,1746803
2024-07-30,4077.912109375,4108.412167596899,4042.3672511181926,4101.96659171143,1797906
2024-07-31,4096.5947265625,4123.358163060002,4058.901499432648,4063.572272159268,2330091
2024-08-01,4107.57080078125,4128.308756789134,4077.630875687188,4109.719173657026,2202244
2024-08-02,4001.03076171875,4108.412017712444,3988.840226382933,4077.584915260305,2811282
2024-08-05,3881.458740234375,3959.8811983653177,3839.8423368437457,3959.8811983653177,2787771
2024-08-06,3896.54541015625,3977.8633764555543,3886.829838508738,3896.3118715326095,2203067
2024-08-07,3923.86962890625,3965.439506030656,3905.046049978384,3949.605404089638,1237666
2024-08-08,3897.806640625,3953.342314714544,3886.083182706168,3905.700429541944,2441283
2024-08-09,3950.305908203125,3973.566264417656,3928.633340987178,3939.3295926438254,1302536
2024-08-12,3919.385498046875,3959.8811895481863,3910.698043069639,3951.473798487575,936912
2024-08-13,3920.6005859375,3955.210833666653,3907.5689459677865,3935.593585790649,1495593
2024-08-14,4012.42724609375,4022.6564206521393,3912.379204677013,3931.856417858936,3226545
2024-08-16,4125.27392578125,4135.503102806591,4040.3128244424006,4063.573186629471,3457058
2024-08-19,4194.35400390625,4198.32416081418,4101.265592573427,4129.897338812813,2055210
2024-08-20,4225.46142578125,4264.415856031023,4203.695805507033,4208.366578624263,2212298
2024-08-21,4251.8046875,4259.745001647808,4196.736091046363,4220.510508211579,1896990
2024-08-22,4205.56396484375,4260.63256038501,4201.080205263111,4259.744931072301,1829872
2024-08-23,4169.97265625,4209.300656405166,4161.658771479141,4203.69572876681,1809253
2024-08-26,4205.98486328125,4252.412076557385,4189.683681888486,4193.420300556836,1844164
2024-08-27,4201.033203125,4213.0371807751935,4191.364611938651,4208.366407847505,930697
2024-08-28,4209.34716796875,4262.080377779873,4163.807131055486,4202.528021816373,1848058
2024-08-29,4214.71875,4256.008567811444,4166.329721782055,4166.329721782055,2133641
2024-08-30,4253.90673828125,4289.871692313383,4192.29905664945,4203.695925833791,3637222
2024-09-02,4223.359375,4285.901206487449,4214.905458515991,4274.691351544587,1216500
2024-09-03,4215.23193359375,4255.914177534855,4199.86491040308,4223.358803649795,1717263
2024-09-04,4184.3115234375,4191.551220776707,4144.563432111068,4182.163150550173,1265505
2024-09-05,4181.2294921875,4202.761573408929,4160.864648093675,4185.946790496868,1688793
2024-09-06,4163.29345703125,4221.398054814522,4147.646367693666,4179.361098385194,1649179
2024-09-09,4156.56787109375,4194.588149910487,4138.7724064759,4161.659196670836,1184938
2024-09-10,4211.02880859375,4241.01526179445,4148.066881218769,4149.935190376069,1385591
2024-09-11,4184.40576171875,4249.796587828451,4176.839017757158,4223.733764076483,1325919
2024-09-12,4220.23046875,4234.149281228469,4139.519145451951,4213.270834445676,2742216
2024-09-13,4224.80810546875,4247.601388750184,4208.366891647148,4231.720758970384,1458786
2024-09-16,4216.07373046875,4246.713822399725,4198.511804432986,4228.918357687261,1155120
2024-09-17,4208.97314453125,4237.137811566093,4171.934009719351,4216.07280997892,1699364
2024-09-18,4059.975830078125,4200.939664746227,4036.481933655136,4200.939664746227,2961779
2024-09-19,4013.268310546875,4131.018774987293,3999.863100420091,4100.985338817707,2927551
2024-09-20,4002.75927734375,4045.543835154645,3949.1388902025246,4032.652226956164,5447908
2024-09-23,3987.43896484375,4025.645797282258,3972.9595683449616,4016.864835147739,1702319
2024-09-24,3990.0546875,4008.457717080139,3960.815828576041,3971.6986393318166,3012026
2024-09-25,3993.277587890625,4007.149875661533,3960.815713820984,3972.352614968177,2713073
2024-09-26,4009.858154296875,4032.557925985633,3979.49813332666,3979.49813332666,3964251
2024-09-27,4024.991943359375,4089.7286720477664,4016.911141494716,4049.56002588558,3012477
2024-09-30,3987.43896484375,4015.697141881708,3979.545175913305,4004.6273184936954,2503416
2024-10-01,4005.561767578125,4012.894973053944,3963.571788322826,3975.3417724055535,1823365
2024-10-03,3954.04296875,3997.247619935326,3932.7909511399207,3981.927575389701,3350119
2024-10-04,3972.259033203125,4014.996607609391,3945.915690133416,3946.803319485732,2965463
2024-10-07,3991.502685546875,4014.295967198759,3950.913484588828,3992.4833654522513,1472619
2024-10-08,3973.193115234375,3997.621167184352,3927.1394751787057,3991.269098256047,1541867
2024-10-09,3972.912841796875,4012.193858824102,3967.0743757624978,3979.498449031589,1082504
2024-10-10,3949.045166015625,4011.119923228477,3922.141695298244,3973.1931542704974,2378875
2024-10-11,3875.99462890625,3962.6374720829167,3841.6644457607786,3870.2026876650034,5759183
2024-10-14,3864.2705078125,3891.1274523744905,3850.772247615099,3867.4000169266274,2137590
2024-10-15,3845.727294921875,3895.377974493319,3825.362908046607,3859.0389973491433,2759474
2024-10-16,3825.31640625,3844.0462519484536,3799.393615608063,3816.0216134166303,2359151
2024-10-17,3838.44140625,3858.0121283615904,3823.4481787021273,3841.991011421128,2522659
2024-10-18,3860.96240234375,3882.594110124687,3820.649118439755,3830.013454514362,2361000
2024-10-21,3820.50830078125,3876.788045496717,3811.284339371288,3869.905167833298,1595450
2024-10-22,3760.2490234375,3829.826083840269,3751.680747667948,3807.538919013043,1928049
2024-10-23,3807.773193359375,3852.066320525731,3741.192671772974,3745.359984263881,1966476
2024-10-24,3790.589111328125,3819.7122849196376,3749.479771713221,3749.479771713221,2676744
2024-10-25,3799.626220703125,3831.8863126796623,3776.355754164089,3799.1580039005,1759676
2024-10-28,3830.809326171875,3871.2163428984345,3793.492357300812,3810.301294003955,1532534
2024-10-29,3816.200927734375,3842.655176236552,3802.0140505171976,3835.491550834112,1445885
2024-10-30,3825.003173828125,3845.9325549291766,3801.967045880175,3815.966681601265,1935002
2024-10-31,3716.18994140625,3819.057265675289,3708.2771230674366,3811.284820930421,3740372
2024-11-01,3730.9384765625,3744.750871322736,3723.306634635094,3736.22946325371,154895
2024-11-04,3712.162841796875,3738.148871941436,3664.498467142464,3714.176311035008,2269192
2024-11-05,3718.905517578125,3732.624177811658,3690.578402330056,3690.578402330056,967590
2024-11-06,3876.50732421875,3886.012033965672,3722.557729308424,3749.105713751395,3792017
2024-11-07,3887.0419921875,3938.45210343992,3825.377979126114,3904.647217549281,3724349
2024-11-08,3883.389892578125,3904.693755625184,3855.90547671498,3890.8813609023655,1648039
2024-11-11,3931.803466796875,3965.14013315698,3855.905258290536,3865.784905929242,1406487
2024-11-12,3930.585693359375,3949.876313984836,3899.636750562556,3948.00344707446,1587640
2024-11-13,3886.527099609375,3929.977525148187,3868.4536576373816,3912.513130781797,1098813
2024-11-14,3882.359619140625,3895.563423153264,3854.781926464299,3872.152585273737,1825432
2024-11-18,3763.99462890625,3945.1945196123975,3736.557080351516,3945.1945196123975,3313944
2024-11-19,3782.77001953125,3869.483625120444,3758.93783249858,3764.36896394288,1776233
2024-11-21,3813.953369140625,3832.307329035588,3768.208500051012,3787.779869251299,2384347
2024-11-22,3974.7861328125,3984.4783119791623,3796.301797976082,3812.22116910721,3096553
2024-11-25,4040.80419921875,4052.977834453394,3981.902624801247,4007.935292636629,4052167
2024-11-26,4076.014892578125,4089.0312287410247,4036.0289932053215,4046.376402042447,2060669
2024-11-27,4057.14501953125,4099.144155960028,4049.185334306465,4081.8672312002336,1558993
2024-11-28,3975.066650390625,4064.07493289013,3963.9231826910855,4044.456467290999,2558544
2024-11-29,3999.367431640625,4025.447198194722,3928.947443790695,3951.749692827044,2017425
2024-12-02,4004.798828125,4015.61491099407,3961.160929127941,3998.571635878377,1670944
2024-12-03,4029.23974609375,4050.0753940748286,3994.310955072099,4040.10246750102,2010905
2024-12-04,4077.6064453125,4108.0876338534845,4016.41041706955,4039.353040657334,3302642
2024-12-05,4180.28564453125,4203.649842480739,4082.849924975723,4121.056227615031,3746747
2024-12-06,4162.9150390625,4181.175491938829,4132.246842565077,4169.93829016878,1842087
2024-12-09,4169.14208984375,4185.295566844141,4134.868534150862,4148.821758339719,2066639
2024-12-10,4150.7880859375,4208.144637237795,4131.63829540013,4144.795003046134,2087828
2024-12-11,4146.01318359375,4165.86530184749,4126.862933306924,4150.13340004317,1635256
2024-12-12,4171.76513671875,4199.904784091783,4144.65520053294,4148.447573795295,1914642
2024-12-13,4189.51025390625,4209.175359798749,4115.063781598932,4153.036438989519,1967048
2024-12-16,4134.541015625,4190.539551199746,4117.49774449727,4175.556616491546,1646224
2024-12-17,4053.3525390625,4151.1632042757365,4043.519986986687,4129.671871841429,3225027
2024-12-18,4071.472412109375,4084.722854450448,4016.9251617032,4037.6204331342105,1575404
2024-12-19,4000.3505859375,4086.596211548236,3991.07998478886,4009.808656702463,3015763
2024-12-20,3905.208740234375,4103.45191021329,3888.5404055592617,4053.820930924996,4116989
2024-12-23,3893.971435546875,3948.940267652302,3853.330311056144,3933.067536133663,2195338
2024-12-24,3913.82421875,3949.876912235315,3893.971643595964,3893.971643595964,1181886
2024-12-26,3904.085205078125,3932.974271546616,3879.784571556427,3913.824022550346,1208464
2024-12-27,3900.105712890625,3915.182385850013,3883.624389479921,3898.3732192187385,858100
2024-12-30,3894.439697265625,3932.3652563563705,3850.6147896579423,3887.135698411994,1527169
2024-12-31,3834.508056640625,3876.788167607799,3775.746852751546,3872.1526387464655,1555429
