Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA50
2024-04-04,1445.493408203125,1462.117879861305,1432.7223691832353,1462.117879861305,14490272,-0.005894959922180698,1444.926495361328,1435.36109375
2024-04-05,1442.7020263671875,1453.274601948929,1438.6509043996564,1443.467815909923,7442298,-0.0019310927466680283,1442.945379638672,1437.1920141601563
2024-04-08,1468.2686767578125,1473.2090987059642,1443.5912932499484,1445.5427357963142,8357118,0.017721365828398783,1442.1042724609374,1440.3025024414062
2024-04-09,1446.2098388671875,1472.0482715276005,1445.0735176190665,1471.2577557160955,7071414,-0.015023706655197921,1441.3496215820312,1442.6694604492188
2024-04-10,1461.945068359375,1469.281643980642,1448.8776750369068,1448.8776750369068,9138330,0.010880322529483566,1441.9906433105468,1445.16931640625
2024-04-12,1449.668212890625,1468.76289779902,1445.6416961431237,1458.289226116748,15551012,-0.008397617485400688,1441.5818298339843,1445.5467651367187
2024-04-15,1447.3707275390625,1464.4646364315845,1429.0911655763507,1443.591352839028,12902062,-0.0015848352961960188,1443.194873046875,1446.6771337890625
2024-04-16,1448.28466796875,1453.645073932083,1433.636365403093,1436.0323976352518,9366184,0.0006314487451610784,1444.888201904297,1447.4503100585937
2024-04-18,1446.876708984375,1468.2934876101954,1441.9610129858208,1446.0615875622616,19005692,-0.0009721562449112042,1447.1657348632812,1448.1948315429688
2024-04-19,1452.607666015625,1456.4364932961696,1425.8306012864564,1439.4167626045175,15741778,0.003960915947892163,1448.6799743652343,1448.44037109375
2024-04-22,1462.2166748046875,1465.156201770705,1450.3103301575063,1454.9048261235944,10350362,0.006615006249704791,1451.37744140625,1449.2471411132813
2024-04-23,1441.9364013671875,1475.7042382593086,1438.2064787775075,1461.3770126451404,14605554,-0.013869540531815439,1452.1469177246095,1449.8701293945312
2024-04-24,1432.8953857421875,1451.051437133562,1432.2283805059903,1446.0615625184662,10462776,-0.006270051589257086,1452.1073974609376,1450.0287182617187
2024-04-25,1442.5784912109375,1450.483166375014,1424.3236561270523,1425.311740522562,15943926,0.0067577197645412035,1452.3519470214844,1450.223369140625
2024-04-26,1435.2420654296875,1447.5436681516292,1432.7224019248206,1446.5061312694434,9413848,-0.005085633694074887,1452.8941589355468,1450.0613256835939
2024-04-29,1447.568359375,1450.4091019997668,1432.7223672737166,1432.7223672737166,7247974,0.008588303145659504,1451.5194885253907,1450.3118041992188
2024-04-30,1449.5198974609375,1465.403306850403,1445.4440490785064,1450.5079819172845,11474262,0.001348149172575308,1450.5882202148437,1450.34935546875
2024-05-02,1449.0751953125,1459.7217080112785,1446.6790424453916,1454.460206935621,14512646,-0.0003067927175173235,1449.6878295898437,1450.0563891601562
2024-05-03,1416.9130859375,1457.3750954799905,1399.275802819383,1453.4722101911177,17226958,-0.022194920925455608,1447.0718811035156,1449.3331103515625
2024-05-06,1402.610595703125,1422.841600588335,1401.1037428015688,1418.3952205864964,7394208,-0.010094119657954703,1444.4991577148437,1448.52189453125
2024-05-07,1384.775634765625,1403.8209867220144,1375.4135586957902,1399.1028593353728,14517472,-0.012715546989404691,1441.4632690429687,1447.0886791992189
2024-05-08,1401.647216796875,1415.8755361000522,1380.8479912935145,1380.8479912935145,9439002,0.012183621380734033,1439.4105285644532,1446.0516845703125
2024-05-09,1377.51318359375,1406.7851843569276,1373.437335386219,1396.163276906998,11009612,-0.017218336335927287,1434.87275390625,1444.5977172851562
2024-05-10,1390.65478515625,1393.1990543318575,1371.535254832905,1380.106935558881,10505096,0.009540091317467692,1432.0950012207031,1443.1289306640624
2024-05-13,1385.986083984375,1390.2101693574684,1367.5089520262873,1383.2195197456997,8456620,-0.003357196352184899,1428.297052001953,1441.332099609375
2024-05-14,1403.1539306640625,1410.070521585227,1383.342910466477,1384.2815424166113,7188300,0.012386738134003483,1425.971337890625,1440.003125
2024-05-15,1399.3994140625,1412.9361236084007,1396.188139403763,1403.574046995701,5046534,-0.0026757695784564994,1423.572772216797,1438.6321606445313
2024-05-16,1408.3660888671875,1410.4904944706304,1381.3667306256436,1401.6471872524828,14711774,0.006407516477841657,1421.5768432617188,1438.0338745117188
2024-05-17,1418.5928955078125,1420.0750222861304,1396.4104463053004,1406.093722836626,10916476,0.007261468961419659,1420.1626525878905,1437.5378564453124
2024-05-21,1419.0128173828125,1424.6448506468714,1408.6132041549797,1408.6132041549797,11176128,0.00029601295504133596,1418.48291015625,1436.4312036132812
2024-05-22,1443.2454833984375,1451.2736690394956,1419.1609264752628,1419.1609264752628,10281604,0.017077129761462695,1417.5343505859375,1435.50734375
2024-05-23,1468.3428955078125,1474.4442444107417,1437.6628261266358,1441.1705740518107,14608260,0.01738956566853589,1418.8546752929688,1435.22771484375
2024-05-24,1462.6119384765625,1470.7636348065282,1458.5113640783345,1465.9467233388211,7094776,-0.0039030100181525196,1420.3405029296875,1434.7781372070312
2024-05-27,1448.77880859375,1467.2066075031105,1444.134859977049,1462.587264504762,6629010,-0.009457826453420637,1420.6505187988282,1434.52765625
2024-05-28,1438.8485107421875,1460.8828419616084,1435.4396676765143,1450.5079553599196,7820162,-0.006854253936252164,1420.8308410644531,1434.3221337890625
2024-05-29,1423.607421875,1440.6271526936466,1421.310053120064,1429.264181324664,7383556,-0.01059255978193685,1419.632794189453,1433.637392578125
2024-05-30,1407.8720703125,1423.2368313836507,1403.178669288835,1418.395193572925,13206858,-0.011053153643843294,1417.5504028320313,1433.49263671875
2024-05-31,1413.35595703125,1425.0647331073133,1405.3030450073677,1414.245257118902,31069832,0.003895159819125249,1415.7644409179688,1433.4713940429688
2024-06-03,1492.32861328125,1496.453914146619,1441.6152266357983,1465.3292536675044,21527942,0.055875984996647254,1419.5352172851562,1435.2914453125
2024-06-04,1380.625732421875,1480.199967601411,1343.1032493273078,1480.199967601411,36709098,-0.07485139657931561,1418.4359741210938,1434.4575024414062
2024-06-05,1403.8209228515625,1414.0970248192752,1367.6076051704213,1405.0560283617258,17464890,0.016800491172215715,1419.3882385253905,1434.36857421875
2024-06-06,1414.5416259765625,1426.4974232883103,1404.4137607114592,1417.9011371144834,17855722,0.007636802494169315,1420.032958984375,1434.1284692382812
2024-06-07,1452.4345703125,1454.4601915157414,1409.5023527154926,1411.478521453965,18558696,0.02678814369268001,1423.7790283203126,1434.5034448242188
2024-06-10,1453.867431640625,1475.5558362929214,1450.5819785928986,1452.4346368701142,9251760,0.000986523838947706,1426.9396606445312,1434.8270434570313
2024-06-11,1439.3179931640625,1456.1154291491666,1437.3418242246385,1451.4960860069511,11774902,-0.010007403811325588,1429.6062561035155,1435.1254467773438
2024-06-12,1445.8885498046875,1458.41256776401,1437.835758473946,1440.1330064471847,10081742,0.004565048635417179,1431.742987060547,1434.541982421875
2024-06-13,1447.790771484375,1454.7073627830548,1442.7021123343332,1454.4603416652449,9181160,0.0013156074027589337,1434.1625549316407,1434.134892578125
2024-06-14,1459.9442138671875,1462.0438933040557,1439.8613252368543,1452.48412809224,8157998,0.008394474272240382,1436.7414611816407,1433.9921166992187
2024-06-18,1463.3778076171875,1469.6768460329972,1453.8180422457062,1469.627393563817,7196766,0.00235186640515872,1438.9807067871093,1433.8750317382812
2024-06-19,1441.2694091796875,1469.7756214798555,1438.650961260282,1469.7756214798555,8725874,-0.015107785783289307,1440.0935363769531,1433.6191186523438
2024-06-20,1456.1400146484375,1465.181011544537,1432.8212456085912,1441.6152213906755,16113776,0.010317713936087491,1440.738262939453,1433.83205078125
2024-06-21,1436.872314453125,1457.128045050937,1423.4096642387256,1456.0659025463858,31170360,-0.013232038129220913,1439.1647338867188,1433.7154565429687
2024-06-24,1424.2989501953125,1432.2283517054532,1420.3713387903338,1428.3007403004744,8878386,-0.00875050909627828,1437.2490844726562,1432.8360620117187
2024-06-25,1436.822998046875,1438.576872033328,1423.8296636688654,1425.8058325289194,7045386,0.008793131420791411,1436.6512939453125,1432.6483251953125
2024-06-26,1495.9844970703125,1500.875466568816,1427.905458276952,1428.819484586685,22014882,0.04117521720062789,1439.5080932617188,1433.3291137695312
2024-06-27,1512.312744140625,1519.1798830077462,1488.0552219900264,1495.7128766848623,28383030,0.010914716764972576,1443.943359375,1434.5820043945312
2024-06-28,1546.7474365234375,1562.1615299634889,1512.782033239127,1512.782033239127,28957336,0.02276955776259104,1450.8871276855468,1436.5695385742188
2024-07-01,1541.5599365234375,1560.5805616644209,1537.138282854078,1543.9066370278445,7724306,-0.0033538119265674737,1457.2973266601562,1438.4350439453126
2024-07-02,1546.5250244140625,1554.750778666898,1538.4473863262538,1550.798441129772,7749246,0.0032208205292505454,1460.007147216797,1440.4280102539062
2024-07-03,1533.927001953125,1556.2329594590622,1524.391963189475,1547.661278880494,9049620,-0.008146019147482364,1467.6722106933594,1442.0543969726561
2024-07-04,1535.5079345703125,1548.822348177101,1532.321386398175,1538.447461634288,6837176,0.0010306439714371507,1474.2565612792969,1443.5202221679688
2024-07-05,1569.695556640625,1579.4528899457323,1529.5546284867023,1535.3101717849263,12269710,0.022264699061864013,1482.0142578125,1446.0754052734376
2024-07-08,1581.8243408203125,1589.6302317071045,1563.6682899618515,1570.0661123316786,9500806,0.00772683857603873,1488.4837463378906,1449.053984375
2024-07-09,1571.3260498046875,1581.429189356112,1561.6675000170792,1578.5637202787966,6960002,-0.006636824800774432,1494.3566772460938,1451.628935546875
2024-07-10,1565.3480224609375,1578.4648673124634,1544.5241914718106,1575.9946562525065,7134578,-0.0038044474248314364,1500.6581787109376,1454.2310546875
2024-07-11,1561.815673828125,1585.1344421846698,1551.786592769845,1568.5840280306456,11940946,-0.00225658996090794,1506.4545349121095,1456.5160009765625
2024-07-12,1577.6990966796875,1586.023756297877,1555.7389442164904,1565.619788574804,12924784,0.010169844699170483,1512.949951171875,1459.0795849609376
2024-07-15,1578.1932373046875,1586.7154660951303,1566.607970695329,1585.332123675554,5329688,0.00031320333898898767,1518.86240234375,1461.6619458007813
2024-07-16,1557.4681396484375,1580.9351457176842,1550.4280378276635,1574.5125966882065,9386838,-0.013132167320425991,1523.5669189453124,1464.473046875
2024-07-18,1567.7689208984375,1574.9078068261192,1539.2625884242743,1557.2210712967385,12298374,0.006613799016347954,1529.89189453125,1467.7762133789063
2024-07-19,1536.6195068359375,1571.0294984478237,1534.297532576701,1567.1018870092746,13140390,-0.019868625820602004,1533.915869140625,1470.8130908203125
2024-07-22,1482.793701171875,1519.1798633102128,1481.4103587992008,1518.9328421942273,19674376,-0.03502871428132237,1536.2119384765624,1472.4360205078126
2024-07-23,1470.1707763671875,1487.8080584659276,1445.5674511277782,1483.1146576505776,18052044,-0.00851293392648711,1538.5055297851563,1474.2891723632813
2024-07-24,1477.8778076171875,1491.5134207568017,1458.8078508242754,1467.3053526491226,11913362,0.005242269383863185,1540.5582702636718,1476.0336328125
2024-07-25,1474.6173095703125,1482.5960435405543,1459.474842467878,1463.353122317903,12519876,-0.0022062027253335614,1539.4899108886718,1477.8062573242187
2024-07-26,1491.044189453125,1494.4037007697482,1472.59166375446,1474.6172851615388,9859940,0.011139757940044293,1538.4264831542969,1479.5640625
2024-07-29,1501.987060546875,1509.2989091727318,1493.7613062276428,1493.9341486268256,7538550,0.007339065583135795,1536.1884643554688,1481.6158154296875
2024-07-30,1495.1199951171875,1506.8287716127938,1492.0075050067665,1498.9488223237445,8228208,-0.0045719870763648585,1533.8664672851562,1483.3508935546874
2024-07-31,1487.4869384765625,1492.4519658681731,1483.262853735488,1486.0788700242824,10057346,-0.005105313731040506,1530.9145629882812,1484.7287744140624
2024-08-01,1497.2445068359375,1499.9122867676688,1486.3755772216791,1493.983779705346,10764222,0.006559767421802309,1529.0804382324218,1486.293408203125
2024-08-02,1481.459716796875,1491.3405616106625,1475.4818780540024,1487.067144475012,10268248,-0.010542559994038525,1526.37802734375,1487.0576928710936
2024-08-05,1430.079345703125,1466.2186085334113,1416.1721046606897,1462.3650548737628,17046704,-0.0346822600109854,1519.397216796875,1486.292421875
2024-08-06,1438.7003173828125,1459.8946792000177,1434.0315221699125,1437.8110173129378,10236186,0.006028317034009634,1512.241015625,1485.814189453125
2024-08-07,1447.3707275390625,1454.954323788822,1444.0853950542364,1451.4960282823629,8174568,0.0060265574779483355,1506.0432495117188,1485.7860278320313
2024-08-08,1431.8577880859375,1447.5436277380477,1428.6959662921352,1440.1577210643811,12387192,-0.010718013814954852,1499.3687377929687,1485.6462133789062
2024-08-09,1456.73291015625,1458.9066476361847,1438.6509170052725,1442.603254689353,6249776,0.01737262057537481,1494.114599609375,1486.3087231445313
2024-08-12,1443.2208251953125,1455.4483700557605,1440.3800824499558,1452.484116756258,8184584,-0.009275609047294853,1487.3906860351562,1487.0156982421875
2024-08-13,1446.1851806640625,1452.5582774619256,1440.627205334839,1443.344437718015,6265064,0.0020539860685206968,1480.790283203125,1487.6722827148437
2024-08-14,1444.43115234375,1454.460233101401,1436.3782403810735,1446.1109681889411,6267466,-0.0012128656438776808,1475.1384338378907,1486.7143334960938
