Date,Close,High,Low,Open,Volume
2024-05-06,1314.0284423828125,1332.2749298443393,1305.9188174045357,1308.5913151241766,6445422
2024-05-07,1327.8975830078125,1330.1093091097507,1304.5364861962978,1313.1528923189749,6080661
2024-05-08,1315.3187255859375,1326.7918940500197,1313.7520345652563,1322.6449494254493,6234983
2024-05-09,1326.607421875,1336.1913801730982,1313.060670734901,1315.5489046143746,6088406
2024-05-10,1313.1068115234375,1323.289795482951,1302.1404259190676,1322.4604966710783,8777481
2024-05-13,1311.7705078125,1313.198944644248,1300.4816046041549,1313.198944644248,3735954
2024-05-14,1312.922607421875,1321.2626187308836,1306.7944348778417,1314.489298423798,3463230
2024-05-15,1308.545166015625,1319.4655424641765,1307.255095585117,1314.120547134986,4327544
2024-05-16,1339.3248291015625,1341.5365553493355,1315.0421875208667,1321.4468679639122,9249145
2024-05-17,1330.9849853515625,1342.6885398437046,1326.33114685659,1342.6885398437046,7542860
2024-05-21,1321.631103515625,1331.3533160495845,1316.3322305136044,1317.8066770242508,6752663
2024-05-22,1340.6610107421875,1345.4068679388222,1315.9636094884577,1316.6547668463822,7173285
2024-05-23,1356.880126953125,1362.17899995001,1336.2375383449094,1340.5687460581835,8641428
2024-05-24,1350.15283203125,1359.7369031866842,1345.4529845154584,1353.0557154211108,5277938
2024-05-27,1355.9124755859375,1363.5152064855856,1345.6833692377497,1356.3732471556132,5821844
2024-05-28,1351.9500732421875,1360.1978403527887,1345.7296562893546,1359.7370687266528,6186922
2024-05-29,1337.113037109375,1350.5215354265988,1336.237616082271,1350.4294036068611,7401634
2024-05-30,1315.4566650390625,1336.09925316506,1310.0196506941504,1329.6024417469166,9663150
2024-05-31,1322.4598388671875,1350.5182603744363,1315.9739443356261,1325.1858078435043,37113815
2024-06-03,1321.519775390625,1353.5731158092904,1319.7337879140582,1353.5731158092904,10589244
2024-06-04,1310.005126953125,1330.0737072910483,1276.823736979712,1324.4338187795668,13736134
2024-06-05,1344.2672119140625,1351.6930870098186,1316.1148183429186,1316.1148183429186,9233424
2024-06-06,1383.8875732421875,1385.8145809499692,1351.2232206049546,1358.2260359203012,12660930
2024-06-07,1441.5552978515625,1447.2891608293014,1388.5873745776473,1392.1123044504961,24075302
2024-06-10,1409.7369384765625,1437.9834221145236,1407.434030215548,1433.753506313127,6810606
2024-06-11,1405.9771728515625,1416.0349278896924,1404.2851604414927,1410.0191387512723,4853054
2024-06-12,1396.060302734375,1418.1969101793593,1393.7573942458623,1416.5519427607585,9564320
2024-06-13,1404.28515625,1414.6719965407349,1399.961264790733,1405.2721826102318,7307565
2024-06-14,1399.5382080078125,1413.4498626747718,1396.8592841989566,1413.4498626747718,4237727
2024-06-18,1408.280029296875,1416.5519111720494,1405.6481503320965,1407.152097561087,5420939
2024-06-19,1420.640869140625,1424.682835067257,1406.8701186508476,1414.6720101859473,5493456
2024-06-20,1424.44775390625,1426.4216917830183,1409.1260120772156,1425.2937600659554,7927010
2024-06-21,1440.709228515625,1464.2558049305671,1432.2493971920012,1452.2710438887668,17301941
2024-06-24,1435.4925537109375,1437.325471461373,1424.4477727552649,1433.0486251290843,5564989
2024-06-25,1449.4041748046875,1451.237207255743,1429.1006009006553,1434.4115183965616,4551525
2024-06-26,1448.2291259765625,1455.889996430208,1442.8712785271127,1448.5111662607692,4851004
2024-06-27,1478.9195556640625,1483.6665071274144,1440.0983968135813,1446.1141853395814,14757754
2024-06-28,1472.7156982421875,1493.1602914681441,1470.3657449978248,1478.1676356666337,8197544
2024-07-01,1495.3223876953125,1503.8761950899986,1465.900925341744,1465.900925341744,6801771
2024-07-02,1523.7567138671875,1535.7414752975033,1491.2803144467298,1500.3980870491325,10493173
2024-07-03,1529.7255859375,1537.809402144264,1509.609963229638,1527.4696078755678,7269965
2024-07-04,1551.5802001953125,1560.3690026530594,1530.2896001922775,1530.4775505601317,8008311
2024-07-05,1548.5721435546875,1565.8678223873435,1535.3184302011182,1552.3320687468383,7065022
2024-07-08,1561.9200439453125,1566.008939897241,1541.5694246287367,1544.483343885064,5880533
2024-07-09,1557.6900634765625,1566.7138611771477,1551.9091554243114,1560.2750121000736,5191182
2024-07-10,1549.32421875,1573.5287378659184,1539.2664644712022,1557.5490553427878,9852770
2024-07-11,1553.507080078125,1565.0688961998292,1543.4963708254108,1556.6090643284788,8857679
2024-07-12,1609.012939453125,1616.532789615605,1566.6198071109059,1579.1685341207829,17078316
2024-07-15,1604.59521484375,1624.2877782953476,1600.4592739409936,1622.5957659620963,6942230
2024-07-16,1622.454833984375,1633.593589888385,1597.9682742375035,1615.4519041715741,6886281
2024-07-18,1652.5343017578125,1659.4431419133819,1615.827983176718,1615.827983176718,11248896
2024-07-19,1685.3394775390625,1733.3255702708213,1679.2295989019908,1733.3255702708213,29819116
2024-07-22,1702.1651611328125,1713.5859571917674,1685.3394724496927,1692.1074068427617,8462126
2024-07-23,1726.6517333984375,1729.5186076175692,1676.2217119382558,1701.3662125939957,7113056
2024-07-24,1723.8787841796875,1731.7746506207213,1710.3900744958235,1727.2157639340674,6002845
2024-07-25,1715.324951171875,1721.0118842620095,1703.246213719811,1710.7660645530111,5815599
2024-07-26,1766.1309814453125,1769.9848820315087,1715.7949342558115,1715.7949342558115,11369047
2024-07-29,1758.7991943359375,1788.784624281326,1752.12534926978,1779.9487760733678,4635931
2024-07-30,1764.4859619140625,1767.1178407699306,1748.365259289592,1758.7990290172347,2721265
2024-07-31,1756.1199951171875,1772.0057014153294,1753.1121009722237,1764.344831170861,5004209
2024-08-01,1741.409423828125,1755.7911843622094,1734.3595637121655,1744.699358548906,7475014
2024-08-02,1711.8939208984375,1747.895251074617,1707.147084115294,1732.3855594141,7400938
2024-08-05,1646.7532958984375,1689.6164211011132,1615.4049418548652,1677.8196096487513,10736703
2024-08-06,1646.0013427734375,1689.0994653436978,1640.126459251215,1654.5551502330297,7690163
2024-08-07,1684.11767578125,1689.9925594528395,1656.341179884447,1688.2065718679119,5094329
2024-08-08,1638.5284423828125,1673.1196857214622,1623.4416964698462,1673.1196857214622,6227910
2024-08-09,1664.471923828125,1673.8717370362467,1650.6071993461458,1664.9419144885312,4258524
2024-08-12,1689.5225830078125,1695.2564465708763,1661.9810822256,1666.634058979033,4315329
2024-08-13,1689.5693359375,1701.366147109179,1681.673584839887,1701.366147109179,4176918
2024-08-14,1713.821044921875,1715.4660123309595,1689.5694795075585,1693.8464406687062,7450718
2024-08-16,1747.378173828125,1750.1041425189478,1719.6957707243737,1738.9653871768742,7335657
2024-08-19,1752.877197265625,1755.4621458747317,1738.2133969970967,1748.3652410685681,2585989
2024-08-20,1759.8330078125,1772.5227558229078,1756.0730824760828,1767.1649081160394,3870333
2024-08-21,1760.3028564453125,1766.2247842698705,1755.0389843478197,1762.5588344138969,1966902
2024-08-22,1767.39990234375,1779.9956751616294,1757.4830533776285,1770.9248323444356,4300287
2024-08-23,1750.339111328125,1769.6087274887373,1745.5452297686368,1765.4727869250148,5015935
2024-08-26,1763.546142578125,1775.3898853769442,1752.1253455156184,1757.7652339668489,3728589
2024-08-27,1786.05859375,1788.5495673509674,1761.431127538951,1763.5460856398784,3830679
2024-08-28,1822.7177734375,1833.903574209478,1783.5205978872887,1792.450420519267,6514531
2024-08-29,1817.3128662109375,1833.4335688344042,1805.610144647818,1816.9838956969513,7228284
2024-08-30,1827.041748046875,1832.9636765918535,1812.284086394407,1821.6839001205192,13466759
2024-09-02,1846.59326171875,1857.1680513315453,1826.1957134298164,1826.7126342979332,5573739
2024-09-03,1824.73876953125,1848.9432889467964,1820.2268132183985,1848.9432889467964,4694322
2024-09-04,1807.0670166015625,1811.5319278069883,1786.0115271331308,1805.7980647866775,4778310
2024-09-05,1817.1248779296875,1823.5637269032381,1794.9882723576418,1810.638983993486,4081810
2024-09-06,1787.7034912109375,1820.2738676395406,1783.00358450389,1806.6441381891027,5848106
2024-09-09,1780.9356689453125,1805.5631341580754,1775.6247514250556,1776.564732765143,4772612
2024-09-10,1797.5262451171875,1818.8637742456988,1782.204504377181,1790.5703607061942,6909600
2024-09-11,1795.50537109375,1810.4040523138208,1790.6644442667855,1799.7822173243185,5312946
2024-09-12,1833.3865966796875,1838.9795546148218,1796.1164275717779,1809.464116978717,8555092
2024-09-13,1827.417724609375,1841.0474542218399,1819.4749280775688,1833.3865832495185,3843127
2024-09-16,1833.1986083984375,1834.8435757434945,1817.0309752474043,1828.9686923682912,1570181
2024-09-17,1835.360595703125,1840.9063937669002,1825.584766901514,1830.8486394119768,2793127
2024-09-18,1778.5855712890625,1822.388675234394,1768.386797525358,1822.388675234394,6385468
2024-09-19,1780.5125732421875,1809.370068657787,1766.036952686509,1795.9282898631557,7976570
2024-09-20,1791.3695068359375,1800.0643345616268,1755.3212440246816,1790.664520804125,15242974
2024-09-23,1782.62744140625,1803.7300898565159,1765.7077784721005,1794.424252293972,3636672
2024-09-24,1784.6484375,1796.2102531560402,1759.0809925494216,1774.6846588682515,7277616
2024-09-25,1781.5467529296875,1787.4685667691454,1764.1570974239128,1773.1338507441149,4268341
2024-09-26,1786.199462890625,1802.8370859804254,1779.3845984749128,1783.896554606288,8952803
2024-09-27,1792.309326171875,1856.0870338017216,1789.0664366162493,1816.1378289440818,14908931
2024-09-30,1763.0289306640625,1787.1394743316184,1758.2350489085036,1767.1648713969455,6986955
2024-10-01,1790.0533447265625,1794.3772357071236,1762.464916843665,1762.464916843665,4029072
2024-10-03,1779.7607421875,1797.1033525009973,1768.104950294741,1776.0947919095763,7503887
2024-10-04,1803.025146484375,1836.8174281895435,1772.8047248589348,1776.141704358394,10001483
2024-10-07,1818.2059326171875,1825.4437429610623,1801.0512733437376,1807.772048058558,6112575
2024-10-08,1831.6005859375,1840.4363182559603,1791.933306709296,1821.5897622643915,5637391
2024-10-09,1835.5484619140625,1858.3430081700687,1828.3575821051584,1835.3605115538048,4857163
2024-10-10,1803.82421875,1846.1233796899428,1799.2182871655539,1840.3895163779584,4782119
2024-10-11,1818.9578857421875,1830.1436867455332,1795.4583520140732,1802.8842276209207,4709431
2024-10-14,1841.3294677734375,1851.2932470173037,1815.1979406537325,1816.1849669571325,3751378
2024-10-15,1841.70556640625,1871.9258760220825,1834.6086610794148,1842.3635074756771,5353705
2024-10-16,1804.858154296875,1841.9404871358424,1801.3332242595482,1837.6635261263593,3111512
2024-10-17,1849.9771728515625,1859.2830106666543,1814.304928428157,1819.0517651449982,8162822
2024-10-18,1766.788818359375,1820.6027474745542,1757.0600349091483,1780.1366215888147,10526196
2024-10-21,1741.5504150390625,1784.8366013292746,1727.6856903747387,1777.5986762175419,4654601
2024-10-22,1740.4693603515625,1765.0969393741664,1736.098424337156,1746.6732140121014,4125240
2024-10-23,1760.961181640625,1772.804924358305,1733.325705470156,1734.5006822227795,4311910
2024-10-24,1751.51416015625,1770.9247972575436,1748.3652457001226,1749.6812424897346,2906475
2024-10-25,1750.292236328125,1763.7339001545147,1735.581505943881,1751.60811836117,4689120
2024-10-28,1753.394287109375,1768.951025226307,1745.5454653432146,1748.0833692337449,7018940
2024-10-29,1748.5933837890625,1760.2867290719619,1738.8012907344037,1754.9629211020826,4621252
2024-10-30,1713.2276611328125,1748.3079249245552,1707.76122797984,1741.653136738328,5919715
2024-10-31,1670.5897216796875,1699.7282140714156,1660.369867072741,1699.7282140714156,7395236
2024-11-01,1674.011962890625,1678.9080088899161,1665.6460129974564,1677.4819828348002,371966
2024-11-04,1676.674072265625,1679.8588408591163,1633.2753189564019,1639.454765739415,7336722
2024-11-05,1667.68994140625,1681.2371893406507,1658.9436944231081,1673.2039554066878,3160880
2024-11-06,1733.762451171875,1737.0898453384439,1675.723259696614,1677.0066599508023,10421494
2024-11-07,1714.1309814453125,1735.6638830746192,1698.8724555004114,1723.5426610222241,4550965
2024-11-08,1739.704345703125,1749.829154713953,1723.7329222391422,1728.3437169759088,4210960
2024-11-11,1768.367431640625,1775.8778590726738,1732.669314114394,1738.8011800020988,3804234
2024-11-12,1776.638427734375,1788.2367269114475,1769.223045604574,1778.8249314544848,5012450
2024-11-13,1776.258056640625,1780.821270333326,1764.7548031409274,1769.3180168336285,4257495
2024-11-14,1772.5980224609375,1783.4833086013102,1764.469627272938,1773.5961711004963,4311431
2024-11-18,1722.11669921875,1758.005024675079,1706.477991896976,1758.005024675079,4839244
2024-11-19,1734.7607421875,1767.987103735295,1730.7679155470983,1735.4737552340218,4669769
2024-11-21,1743.6021728515625,1774.9271666789355,1730.8154024223286,1751.16006482196,5436504
2024-11-22,1808.4388427734375,1819.6569616576032,1743.554652462339,1762.6633798054363,6301486
2024-11-25,1796.507568359375,1824.647908539123,1789.187347735094,1821.5106048142616,12764638
2024-11-26,1829.2587890625,1842.9961275482167,1803.7329448177684,1811.00558516297,6850495
2024-11-27,1829.591552734375,1845.6581372544963,1817.4703304442407,1834.9153604909611,4447143
2024-11-28,1765.087646484375,1820.4649949645564,1760.3342260139732,1820.4649949645564,8468790
2024-11-29,1766.2283935546875,1784.4340168837268,1754.0121263454853,1759.811276019277,5244346
2024-12-02,1787.095947265625,1789.9479994533772,1744.6953452341356,1767.3216723437565,2868263
2024-12-03,1798.789306640625,1806.0620629902432,1778.8725217831325,1793.9408410909798,4715792
2024-12-04,1796.0799560546875,1819.56180716774,1782.5327074778559,1791.0888644737497,4705573
2024-12-05,1839.4310302734375,1853.7388717964993,1795.7946087095554,1806.2997139926326,9050038
2024-12-06,1827.594970703125,1842.3780374823932,1818.0881305684336,1837.4821076532628,3573331
2024-12-09,1828.783447265625,1835.0103583375276,1803.6377838079438,1829.3062538776032,4274645
2024-12-10,1852.45556640625,1868.664660829215,1836.721697987323,1843.3764867481466,6174921
2024-12-11,1876.79296875,1880.4530791874988,1855.7352935156714,1858.5873457085745,5025612
2024-12-12,1889.0091552734375,1900.227273174294,1873.370449502188,1877.791037372581,6462130
2024-12-13,1901.0830078125,1907.5001256882165,1857.4466990978751,1872.6100645470372,5362693
2024-12-16,1882.4019775390625,1900.9877808683423,1880.072732013709,1897.0424188970678,3119221
2024-12-17,1879.1221923828125,1884.2559097971648,1861.439491111427,1870.9463322304846,5811050
2024-12-18,1881.5465087890625,1887.060407082662,1864.861955978867,1869.8055830579622,3064095
2024-12-19,1850.2213134765625,1863.1031292043601,1825.3134369549032,1838.623014099366,5323592
2024-12-20,1827.3575439453125,1882.3070176382269,1816.9950636033855,1877.7438033938301,11056720
2024-12-23,1829.4014892578125,1844.3271834459897,1814.855975875461,1834.867922920088,2781793
2024-12-24,1814.903564453125,1846.2285597653754,1749.2587795923225,1832.0158786013108,2360544
2024-12-26,1813.3348388671875,1825.0757640546135,1808.4863732653307,1814.9034908105154,3623321
2024-12-27,1822.2237548828125,1829.25884045684,1810.007487366256,1815.236249934069,3937500
2024-12-30,1812.0037841796875,1821.5106246003575,1793.4654453593812,1821.2253729676181,7789055
2024-12-31,1787.2861328125,1803.4477627368683,1754.0597694763478,1798.9795938249597,3613063
